X,Y,OBJECTID,stop_name,stop_code,routes_served
-6.24123392440042,53.288036010439,3702,Citizen Advice Centre,2827,"44, 44B"
-6.23871558740981,53.286174230435,3703,Riverdale Apartments,2828,"44, 44B"
-6.23680869463683,53.284402330298,3704,Sandyford Road,2829,"116, 44, 44B"
-6.23356373697582,53.2823499198394,3705,Sandyford Road (Ballally Park),2830,"116, 44, 44B"
-6.23155504620394,53.2790574104281,3706,Balally Hill,2831,"116, 44, 44B"
-6.2303400029209,53.2772507199743,3707,Clonard Road,2832,"116, 44, 44B"
-6.22907896690277,53.2743827195749,3708,Sandyford Road (Blackthorn Drive),2833,"114, 44, 44B"
-6.22586681027528,53.2704790000721,3709,Saint Mary's Church,2835,44
-6.22960572579336,53.2754241897057,3710,Sandyford Road (Blackthorn Drive),2836,"44, 44B"
-6.23066562689822,53.277354420068,3711,Clonard Road,2837,"116, 44, 44B"
-6.23203643158907,53.2797476600427,3712,Ballawley Park,2838,"116, 44, 44B"
-6.23405259968716,53.282860500252,3713,Ballawley Park (Dun Emer Road),2839,"116, 44, 44B"
-6.23703686065589,53.2843248101325,3714,Pallottine Fathers,2840,"116, 44, 44B"
-6.24009937558605,53.2871743798103,3715,Dundrum Town Centre,2841,"44, 44B"
-6.24635562221628,53.28786876997,3716,Ballinteer Road,2842,"14, 14C, 75"
-6.24560342318427,53.2842624097749,3717,Lynwood Estate,2843,"14, 14C, 75"
-6.24490487747752,53.2826432401564,3718,Ashlawn Estate,2844,"14, 14C, 75"
-6.24462868861999,53.2795022800112,3719,Mayfield Terrace,2845,"116, 14, 14C, 75"
-6.24796043593214,53.2772413199922,3720,Ballinteer Park,2846,"116, 14, 14C, 75"
-6.24987525721388,53.2762537701965,3721,Ballinteer Avenue,2847,"116, 14, 14C, 75"
-6.25545866220108,53.275391839863,3722,Broadford Road (Broadford Rise),2848,"116, 14, 14C, 75"
-6.25512083336903,53.2774272204059,3723,Broadford Lawn,2849,"116, 14, 14C, 75"
-6.25556816543183,53.2796987999472,3724,Broadford Road (Chestnut Grove),2850,"116, 14, 14C, 75"
-6.25821223735661,53.2806902096822,3725,Broadford Road,2851,"116, 14, 14C, 75"
-6.26094225292191,53.280676130197,3726,Broadford Road (Stone Masons Way),2852,"116, 14, 14C, 75"
-6.26068088939162,53.2808340999127,3727,Broadford Road (Stone Masons Way),2853,"116, 14, 75"
-6.2572365530493,53.2807119002478,3728,Broadford Walk,2854,"116, 14, 75"
-6.25512330995464,53.2792069303633,3729,Broadford Road (Chestnut Grove),2855,"116, 14, 75"
-6.25498157754574,53.2771645302699,3730,Broadford Lawn,2856,"116, 14, 75"
-6.25540970700979,53.2747529599581,3731,Broadford Road (Broadford Rise),2857,"116, 14, 75"
-6.25240845150885,53.2751763901605,3732,Ballintyre Woods,2858,"116, 14, 75"
-6.24859979713635,53.2770080301787,3733,Ballinteer Avenue,2859,"116, 14, 75"
-6.24615374688522,53.2781495298499,3734,Ballinteer Avenue (Mayfield Terrace),2860,"116, 14, 75"
-6.24488053124891,53.2795778997804,3735,Wesley College,2861,"116, 14, 75"
-6.2451201360248,53.2828800997343,3736,Ballinteer Road,2862,"14, 75"
-6.24546109468335,53.2833435196462,3737,Ballinteer Road,2863,"14, 75"
-6.24614292394675,53.2861039495878,3738,Castlebrook Estate,2864,"14, 75"
-6.24404578553937,53.2896953301861,3739,Holy Cross Church,2865,"14, 44, 44B"
-6.24572612677346,53.2915177096195,3740,Dundrum Shopping Centre,2866,"14, 44, 44B"
-6.24991498532737,53.293997090209,3741,Upper Churchtown Road (Notre Dame School),2867,"161, 17, 61"
-6.24929955287118,53.2940060298745,3742,Upper Churchtown Road (Notre Dame School),2868,"161, 17, 61"
-6.23628635330409,53.2894370001343,3743,Emerald Briar,2872,75
-6.23250017319343,53.2888596195678,3744,Upper Kilmacud Road,2873,75
-6.22798862120804,53.2873275696383,3745,Upper Kilmacud Road #1,2874,75
-6.21974191387055,53.285092489814,3746,Hazel Villas,2877,75
-6.21608374867057,53.2843367304323,3747,Lakelands Estate,2878,75
-6.21055017554871,53.2846762499313,3748,Marsham Court,2879,75
-6.2149029903683,53.2842381601128,3749,Upper Kilmacud Road #2,2880,75
-6.2184411719833,53.2846326302453,3750,Upper Kilmacud Road #2,2882,75
-6.22177455605141,53.2856261597878,3751,Upper Kilmacud Road,2883,75
-6.22760928978694,53.287070259925,3752,Eden Park Avenue,2885,75
-6.23123138502078,53.2883464502614,3753,Eden Park Road,2886,75
-6.23377825670532,53.2891481999041,3754,Upper Kilmacud Road,2887,75
-6.24618401369738,53.295353420148,3755,Dundrum Road,2892,"17, 44, 61"
-6.24656922114503,53.2976690500973,3756,Dundrum Road,2893,"17, 44, 61"
-6.24594041729094,53.3009315102654,3757,Central Mental Hospital,2894,"17, 44, 61"
-6.24526868582598,53.3030428403365,3758,Dundrum Business Park,2895,"17, 44, 61"
-6.24661807213343,53.3081949400125,3759,Luke's Crescent,2897,"142, 44, 61"
-6.26422390691867,53.276301749775,3760,Grange Road (Stonemasons Way),2971,16
-6.24786581605047,53.2718559797951,3761,Kingston Estate,2975,16
-6.25541565459605,53.2720296195826,3762,Grange Hall Estate,2976,"16, 16C"
-6.26024094436622,53.2735741997218,3763,Brehon Field Road,2977,"16, 16C"
-6.26547048263781,53.2769940103501,3764,Stone Masons Way,2978,"116, 16, 16C"
-6.15983284193136,53.2701880498357,3765,South Park Estate,2995,"63, 84, 84A"
-6.16742530764972,53.270754420177,3766,Bray Road (Old Bray Road),2996,145
-6.26381620417104,53.3044827700566,3767,Mount Carmel Hospital,2998,"14, 14C"
-6.23317778707735,53.2964287595804,3768,Goatstown Road (Goatstown Avenue),3016,11
-6.23110375823818,53.2943397097891,3769,Goatstown Road (Farmhill Road),3017,11
-6.22863444293239,53.2920200401168,3770,Drummartin Terrace,3018,11
-6.22738695453795,53.2902667703629,3771,Drummartin Road (Eden Park Drive),3019,11
-6.22497123916846,53.2891971901552,3772,Lower Kilmacud Road (Drummartin Close),3020,11
-6.22133110497845,53.2890800201877,3773,Sweet Briar Lane,3021,11
-6.21702090472926,53.288844870081,3774,Mount Anville Primary School,3022,11
-6.21795331131275,53.2887869004049,3775,Mount Anville School,3023,11
-6.22211584289158,53.2889658900782,3776,Sweet Briar Lane,3024,11
-6.22562477655158,53.2889911995809,3777,Lower Kilmacud Road (Drummartin Close),3025,11
-6.22797742416263,53.290859780437,3778,Drummartin Road (Eden Park Drive),3026,11
-6.22900291990261,53.2921783097902,3779,Drummartin Terrace,3027,11
-6.23161365546502,53.2947067999034,3780,Goatstown Road (Farmhill Road),3028,11
-6.23331532263311,53.2963678797807,3781,Goatstown Road (Goatstown Avenue),3029,11
-6.18208376659841,53.3023210796825,3782,Blackrock Park,3032,"17, 7, 8, 84A"
-6.17818461172955,53.3019200202954,3783,George's Avenue,3033,"17, 7, 8"
-6.17469625685522,53.2996285900891,3784,Temple Road,3034,"46E, 7, 8"
-6.16764146564759,53.2958441797564,3785,Montpellier Manor,3036,"7, 8"
-6.16572089417222,53.2955000603405,3786,Monkstown Road (Alma Road),3037,"7, 8"
-6.16093726775442,53.2947522504345,3787,Monkstown Road,3038,"7, 8"
-6.15790932457365,53.2943459801626,3788,Monkstown Road (Albany Avenue),3039,"7, 8"
-6.15434638256351,53.2938234900061,3789,Monkstown Church,3040,"7, 8"
-6.14958195953003,53.2940282803235,3790,Monkstown Crescent,3041,7
-6.14623708349602,53.2950549298125,3791,De Vesci Terrace,3042,7
-6.12070860322368,53.2798963795843,3792,Upper Albert Road,3044,59
-6.1351675370535,53.2919071802749,3793,Dun Laoghaire Shopping Centre,3046,59
-6.13101303928509,53.290170290178,3794,Upper George's Street,3047,"111, 45A, 59, 7"
-6.12701074155925,53.2883907096444,3795,Outside Train Station,3048,"59, 7D"
-6.12439889421614,53.2874058702253,3796,Summerhill Road,3049,"59, 7D"
-6.12218400900993,53.2869485501917,3797,Glasthule Road,3050,"59, 7D"
-6.11776542316648,53.2861238497012,3798,Sandycove Tennis Club,3051,"59, 7D"
-6.11488366548292,53.2858266500237,3799,Sandycove Road,3052,"59, 7D"
-6.11132350454355,53.285608509865,3800,Baywater Terrace,3053,"59, 7D"
-6.10756534808627,53.284101789752,3801,Our Lady's Manor,3054,"59, 7D, 8"
-6.10693100710355,53.2818266296907,3802,Ulverton Road,3055,"59, 7D, 8"
-6.10707344001061,53.2803008596775,3803,Church Road,3056,"59, 7D, 8"
-6.10705786307816,53.2782782197953,3804,Castle Street,3057,"59, 7D, 8"
-6.10787732833774,53.2783990895952,3805,Castle Street,3058,"59, 8"
-6.10710152808209,53.2800046904126,3806,Church Road,3059,"59, 7D, 8"
-6.10694708393711,53.2821414796619,3807,The Paddocks,3060,"59, 7D, 8"
-6.1078027742732,53.2841594895397,3808,Our Lady's Manor,3061,"59, 7D, 8"
-6.11180511844217,53.2855711997217,3809,Breffni Road,3062,"59, 7D"
-6.11628706719022,53.2859746696473,3810,Buckley Galleries,3063,"59, 7D"
-6.11938697427346,53.286086520061,3811,Brighton House,3064,"59, 7D"
-6.12275280770707,53.2869754804157,3812,Glasthule Road,3065,"59, 7D"
-6.12569273929552,53.2876599102045,3813,Glasthule Church,3066,"59, 7D"
-6.12736813613888,53.2884502500864,3814,Summerhill Road,3067,"59, 7D"
-6.13047291158385,53.2898292498741,3815,Upper George's Street,3068,"111, 45A, 59, 7"
-6.13263768246058,53.2907530298302,3816,Upper George's Street,3069,"111, 45A, 59, 7"
-6.13581853379532,53.2921151004267,3817,Upper George's Street #1,3070,"111, 45A, 59, 7"
-6.14517497698809,53.2949844802904,3818,Dunleary Hill,3071,7
-6.14869006104295,53.2941852198936,3819,Longford Place,3072,7
-6.155022948942,53.2937890196291,3820,Monkstown,3073,"7, 8"
-6.15926818960832,53.2944927997978,3821,Monkstown Road,3074,"7, 8"
-6.16223695911344,53.2948801503493,3822,Monkstown Road (Queen's Park),3075,"7, 8"
-6.16600883027605,53.2954325800603,3823,Monkstown Road (Montpelier Parade),3076,"7, 8"
-6.16844837626682,53.2959194902784,3824,Monkstown Road,3077,"7, 8"
-6.17058169150387,53.2983071796515,3825,Seapoint Avenue,3079,"7, 8, 84, 84A"
-6.17411541930221,53.3002309003152,3826,Church,3080,"7, 8, 84, 84A"
-6.1777602401426,53.3006102296146,3827,Carysfort Avenue,3081,"7, 8, 84, 84A"
-6.17808200509287,53.3004533604294,3828,Carysfort Avenue,3082,"114, 17, 84, 84A"
-6.18100457956971,53.3012350198495,3829,Frascati Shop Centre,3083,17
-6.18107268056842,53.3013978396852,3830,Frascati Shopping Centre,3084,"4, 7, 8, 84A"
-6.17834122421227,53.3024707002227,3831,Outside Train Station,3085,"114, 17, 46E"
-6.12392023464942,53.2736820404326,3832,Avondale Road,3091,59
-6.12679186014713,53.2721362501081,3833,Saint Joseph of Cluny School,3092,59
-6.1301091683954,53.2703367197671,3834,Avondale Road (Cluny Grove),3093,59
-6.12723531981236,53.269195019688,3835,Cluny Grove,3094,59
-6.12175009658065,53.2708524798307,3836,Ballinaclea Road,3095,59
-6.11825935688919,53.2704468803094,3837,Killiney Road,3096,59
-6.11505889805363,53.2699199295617,3838,Wyvern Estate,3097,59
-6.11436951978196,53.2678686495603,3839,Killiney Hill Park,3098,59
-6.11501248847873,53.2648407304352,3840,Killiney Hill Road,3099,59
-6.11449092106721,53.2681761800121,3841,Killiney Hill Park,3100,59
-6.11546344176776,53.2699263202512,3842,Fort Lawns Estate,3101,59
-6.11864813402554,53.2704709899005,3843,Killiney Grove,3102,59
-6.12152180014528,53.2709297702088,3844,Ballinaclea Road,3103,59
-6.13095798492991,53.2670333097054,3845,Killiney Golf Club,3104,59
-6.12912716765837,53.2711931898993,3846,Arnold Park Roundabout,3105,59
-6.127412484982,53.27200218979,3847,Avondale Road (Arnold Grove),3106,59
-6.1243417279738,53.2733021696055,3848,Avondale Park,3107,59
-6.12329570000736,53.2745890295652,3849,Avondale Road,3108,59
-6.1217516036428,53.2769736101251,3850,Upper Albert Road (Avondale Roundabout),3109,59
-6.11872051349025,53.2797481696091,3851,Saint Catherine's Road,3110,59
-6.11534838529734,53.2773129797458,3852,Barnhill Avenue,3111,59
-6.16975888219166,53.2957958002972,3853,Stradbrook Road,3114,"4, 46E, 84, 84A"
-6.16760074111972,53.2939919603346,3854,Stradbrook Road,3115,"4, 84, 84A"
-6.16715991317297,53.2899224596616,3855,Maynard,3116,"4, 84, 84A"
-6.16696975246482,53.2856051396139,3856,Link Road,3117,"84, 84A"
-6.16636410119186,53.2839869202629,3857,Dean's Grange Cemetery,3118,"84, 84A"
-6.16528354320161,53.2815524298352,3858,Cemetery,3119,"84, 84A"
-6.16327026008564,53.2774407300893,3859,Clonkeen Road,3120,"63, 84, 84A"
-6.16163418647731,53.2739819600242,3860,Beech Park Road,3122,"63, 84, 84A"
-6.16054488035276,53.271763010414,3861,Beech Estate,3123,"63, 84, 84A"
-6.15938501274856,53.2694440896948,3862,South Park Estate,3124,"63, 84, 84A"
-6.15838389808079,53.2672714198486,3863,Clonkeen Road (Monaloe Crescent),3125,"63, 84, 84A"
-6.15916834706057,53.2654139598993,3864,Clonkeen Road,3126,"63, 84, 84A"
-6.15396626854257,53.262628009837,3865,Cabinteely Park,3127,"84, 84A"
-6.15105547970693,53.2612975502052,3866,Old Bray Road,3128,"84, 84A"
-6.14835047587052,53.2614533097524,3867,Foot Bridge,3129,"145, 84, 84A"
-6.14600033833474,53.2586034103205,3868,Bray Road (opp Kilbogget Park),3130,"145, 84, 84A"
-6.14517459950459,53.2555165297082,3869,Bray Road (opp Kilbogget Park),3131,"145, 84, 84A"
-6.14295706236386,53.2527315499388,3870,Shanganagh Vale,3132,"145, 84, 84A"
-6.14084170281028,53.2503615902803,3871,Garrison Mews,3133,"145, 84, 84A"
-6.13603133544874,53.2469068000143,3872,Bray Road,3134,"145, 84, 84A, 84X"
-6.13053910894368,53.2429557502289,3873,Loughlinstown Hospital,3135,"145, 84, 84A, 84X"
-6.12733603676652,53.2377281197113,3874,Cottsfoot,3136,"145, 84, 84A"
-6.12472689484582,53.2343523697841,3875,Saint Anne's Church,3138,"145, 84, 84A"
-6.12407589400781,53.2300546303477,3876,Bray Road,3139,"145, 45A, 84, 84A"
-6.12425430041355,53.2297428399243,3877,Dublin Road,3140,"145, 45A, 84, 84A"
-6.1251228608618,53.234547359849,3878,Saint Anne's Church,3141,"145, 84, 84A"
-6.12760599592915,53.2380649298176,3879,Kentfield Estate,3142,"145, 84, 84A"
-6.13076205400166,53.2426536404158,3880,Loughlinstown Hospital,3143,"145, 84, 84A, 84X"
-6.13530145219358,53.2457718299527,3881,Bray Road,3144,"145, 84, 84A, 84X"
-6.13823510978826,53.247920989962,3882,Cherrywood Flyover,3145,"145, 84X"
-6.14185600404689,53.2508178402677,3883,Garrison Mews,3146,"145, 84, 84A"
-6.14548504692467,53.2552696897406,3884,Bray Road (opp Kilbogget Park),3147,"145, 84, 84A"
-6.14656372897906,53.258746999898,3885,Shrewsbury House,3148,"145, 84, 84A"
-6.15001111845906,53.2611824800393,3886,Saint Brigid's Church,3149,"84, 84A"
-6.15376892004723,53.2623373198685,3887,Cabinteely Park,3150,"84, 84A"
-6.15915774583224,53.2646138297305,3888,Old Bray Road (Glen Estate),3151,"84, 84A"
-6.15854291528624,53.2674087000778,3889,Clonkeen Road (Monaloe Crescent),3152,"63, 84, 84A"
-6.15901768745349,53.2657801499335,3890,Clonkeen Road,3153,"63, 84, 84A"
-6.16077267150108,53.2720451595717,3891,Beech Estate,3154,"63, 84, 84A"
-6.16192270704909,53.2742470701238,3892,Beech Park Road,3155,"63, 84, 84A"
-6.1630094480289,53.2765288896742,3893,Clonkeen Road,3156,"63, 84, 84A"
-6.16416622999344,53.2789286202298,3894,Deansgrange Road,3158,"84, 84A"
-6.16590491083329,53.2824518399018,3895,Dean's Grange Cemetery,3159,"84, 84A"
-6.1667376492536,53.2843701699707,3896,Dean's Grange Cemetery,3160,"84, 84A"
-6.16794480694222,53.2870043300242,3897,Deansgrange Road,3161,"4, 84, 84A"
-6.16754236611228,53.2897485697848,3898,Rowan Park Avenue,3162,"4, 84, 84A"
-6.16686925422342,53.2925066303053,3899,Stradbrook Cottages,3163,"4, 84, 84A"
-6.16987227995224,53.2955997997618,3900,Stradbrook Road,3164,"4, 84, 84A"
-6.17971992561423,53.2993368601742,3901,Carysfort Avenue,3165,114
-6.18050664547903,53.2970658398168,3902,Prince Edward Terrace,3166,114
-6.18041771383661,53.2952758095809,3903,Prince Edward Terrace,3167,114
-6.18005166861794,53.2922411695979,3904,Proby Square,3168,114
-6.18061181450957,53.2885914799675,3905,Hawthorn House,3169,114
-6.17661152887456,53.2874248100823,3906,Newtown Park,3171,114
-6.17741767860106,53.2846957004134,3907,Newtown Park Avenue (Ardmeen Park),3173,114
-6.18010608266537,53.2821391504044,3908,Newtown Park Avenue (Granville Park),3174,114
-6.18342247713825,53.2796190599609,3909,Newtownpark Ave (Granville Road),3175,114
-6.18616192684905,53.2776114398499,3910,Kelston Park,3176,114
-6.1884149083055,53.2761086896087,3911,Foxrock Manor,3177,114
-6.19295725614727,53.2743619897028,3912,Leopardstown Road,3178,114
-6.19861843406965,53.2730994197725,3913,Racecourse,3179,114
-6.20777940772122,53.2766979899154,3914,Blackthorn Road,3181,"11, 114, 116, 47, 75"
-6.21421411592165,53.2752215995949,3915,Blackthorn Road,3182,"114, 116"
-6.21703826477042,53.276180670321,3916,Blackthorn Road,3183,"114, 116"
-6.22383072827893,53.2761921799063,3917,Blackthorn Drive,3184,"114, 116"
-6.20331156305856,53.2738174002073,3918,Blackthorn Avenue Roundabout,3187,"114, 47"
-6.19894508038262,53.2731762695562,3919,Race Course,3188,114
-6.19555819071391,53.2738441097815,3920,Sunshine Home,3189,114
-6.19182597324594,53.274875150432,3921,Leopardstown Road,3190,114
-6.18831663454505,53.2763049399693,3922,Foxrock Manor,3191,114
-6.18651269901996,53.2774729603825,3923,Westminister Lawns,3192,114
-6.18332379105784,53.2798242901356,3924,Newtownpark Ave (Granville Road),3193,114
-6.17892116367024,53.2831996499098,3925,Newtown Park Avenue (Orchard Estate),3194,114
-6.17752917790536,53.2848951503912,3926,Newtown Park Avenue (Ardmeen Park),3195,114
-6.1772134130351,53.2873800795927,3927,Rushmore House,3196,"114, 46E"
-6.18058682582085,53.2898854197407,3928,Elm Grove,3198,114
-6.18015708902324,53.2925843402774,3929,Proby Square,3199,114
-6.18064339118926,53.2966724395961,3930,College Entrance,3200,114
-6.17971152010957,53.2995344796541,3931,Carysfort Avenue,3201,114
-6.12996064912989,53.2888504801513,3932,Lower Glenageary Road (Upper George's St),3202,"111, 45A, 7, 7D"
-6.13233901782591,53.2852204998627,3933,Lower Glenageary Rd (Traverslea Close),3203,"111, 45A, 7, 7D"
-6.13378351482892,53.2830499501335,3934,Holmstown Avenue,3204,"111, 45A, 7, 7D"
-6.13719608359386,53.2794180899678,3935,Sallynoggin Road,3205,"111, 45A, 7"
-6.13952750743451,53.2782230797873,3936,Sallynoggin Road (Pearse Street),3206,"111, 45A, 7"
-6.14060796106615,53.2771703200557,3937,Pearse Street (Sallynoggin Rd),3207,"111, 7"
-6.13859862333456,53.2761322700226,3938,Saint Kevin's School Pearse Saint,3208,"111, 7"
-6.13765264473452,53.2744366700449,3939,Pearse Street (Park Close),3209,"111, 7"
-6.13953791849611,53.2734953604149,3940,Pearse Street (Pearse Avenue),3210,"111, 7"
-6.13801446405763,53.2712873899594,3941,Rochestown Park,3211,"111, 7"
-6.13992344149668,53.2691060501506,3942,Granitefield Estate,3212,"111, 45A, 59, 7, 7B"
-6.13621909979933,53.2670617600639,3943,Killiney Shopping Centre,3213,"111, 45A, 59, 7, 7B"
-6.13473694891007,53.2646027196108,3944,Churchview Road,3214,"111, 45A, 7, 7B"
-6.13756219244347,53.2620312700726,3945,Churchview Road,3215,"111, 45A, 7, 7B"
-6.1378643638919,53.2588720701827,3946,Churchview Road (Granville Rd),3216,"111, 45A, 7, 7B"
-6.13539745284357,53.2566583103112,3947,Ballybrack Shopping Centre,3217,"111, 45A, 7, 7B"
-6.13249028386568,53.2549229804276,3948,Pinewood Estate,3218,"111, 45A, 7, 7B"
-6.13099788158229,53.2530569599398,3949,Oakton Park,3219,"111, 7, 7B"
-6.13291302922667,53.2507230204452,3950,Wyattville Rd (Loughlinstown Dr),3220,"111, 7"
-6.1326787240694,53.2488767197041,3951,F.A.S Training Centre,3221,"111, 7"
-6.12864183031668,53.2466022496549,3952,Loughlinstown Wood Estate,3222,"111, 7"
-6.13296572536283,53.2491688403025,3953,F.A.S Training Centre,3223,"111, 7"
-6.13233524146685,53.2519453799868,3954,Ashlawn Park,3224,"111, 7, 7B"
-6.13383803185142,53.2552946300721,3955,Churchview Road,3225,"111, 45A, 7, 7B"
-6.13816722553606,53.259146459757,3956,Churchview Road (Granville Rd),3226,"111, 45A, 7, 7B"
-6.13779041323934,53.2619539401166,3957,Churchview Road,3227,"111, 45A, 7, 7B"
-6.1346553944704,53.264754249862,3958,Churchview Road,3228,"111, 45A, 7, 7B"
-6.13440212435221,53.2654064396453,3959,Church Road,3229,"111, 45A, 7, 7B"
-6.13908251781551,53.268445759719,3960,Drumkeen Manor,3230,"111, 45A, 59, 7, 7B"
-6.14194707990537,53.2701533003738,3961,Granitefield Manor,3231,"45A, 59, 7B"
-6.14043013933397,53.2715947501584,3962,Pearse Villas,3232,"111, 7"
-6.14134039378726,53.2727324999363,3963,Pearse Street (Pearse Villas),3233,"111, 7"
-6.13945675348395,53.2736379096446,3964,Pearse Street (Pearse Avenue),3234,"111, 7"
-6.13911726108702,53.276275189751,3965,Saint Kevin's School Pearse Saint,3235,"111, 7"
-6.14030311467685,53.2779745199179,3966,Sallynoggin Road (O'Donnell Gardens),3236,"111, 45A, 7"
-6.13795830153312,53.2791333797432,3967,Sallynoggin Road,3237,"111, 45A, 7"
-6.13371260186057,53.2833005201197,3968,Holmstown Avenue,3238,"111, 45A, 7, 7D"
-6.13302034267715,53.2843862595755,3969,Lower Glenageary Rd (Crosthwaite Park Sth),3239,"111, 45A, 7, 7D"
-6.13123393916177,53.2871716397753,3970,Lower Glenageary Road (Corrig Road),3240,"111, 45A, 7, 7D"
-6.14148939750425,53.2772469900671,3971,Sallynoggin Road (Pearse Street),3241,45A
-6.14538021809934,53.2753571003417,3972,Jellystone Park Nursery,3242,45A
-6.14843085486566,53.274164120244,3973,Rochestown Avenue,3243,"45A, 7B"
-6.14590301647902,53.2726327702684,3974,Workmen's Club,3244,"45A, 7B"
-6.14252382829987,53.270683610247,3975,Rochestown Avenue(Johnstown Road),3245,"45A, 59, 7B"
-6.14348141340939,53.2710760400507,3976,Rochestown Avenue(Johnstown Road),3246,"45A, 59, 7B"
-6.14618344252581,53.2727359999191,3977,Sallynoggin Road,3247,"45A, 59, 7B"
-6.14833069181008,53.2747468103488,3978,Sallynoggin Road (Rochestown Ave),3248,45A
-6.15318839123918,53.2730244903388,3979,Mackintosh Park,3249,59
-6.15391329136424,53.2722087903808,3980,Mackintosh Park,3250,59
-6.16318570571002,53.2664736400675,3981,Old Bray Road (San Antonio),3255,63
-6.16662390772731,53.2688096098826,3982,Centra Store,3256,63
-6.17196712724146,53.2725409304091,3983,Bray Road (Westminster Road),3258,145
-6.17169974014355,53.2728334397308,3984,Bray Road (Westminster Road),3259,145
-6.16663118817263,53.2696905802013,3985,Mart Lane,3260,63
-6.16603612969304,53.2681803696185,3986,Centra Store,3261,63
-6.16134375670529,53.2657261700068,3987,Old Bray Road (Glen Walk),3262,63
-6.14805965915506,53.2674889801998,3988,Johnstown Road,3263,59
-6.14596023617172,53.2688855002223,3989,Johnstown Road (Johnstown Park),3264,59
-6.16771921704179,53.2694915800285,3990,Mart Lane,3265,63
-6.1701707189529,53.2693135202634,3991,Saint Brigid's School,3266,63
-6.17491464979056,53.2691705202834,3992,Westminster Road,3267,63
-6.17870812917049,53.2677544501779,3993,Plunkett Avenue,3268,63
-6.18108408493785,53.2672334496577,3994,Lismallon,3269,63
-6.18372382517746,53.2665007097068,3995,Foxrock Optical Centre,3270,63
-6.18153394022161,53.2636989100384,3996,Brighton Road (opp Race Course),3271,63
-6.18014596854414,53.2621407300201,3997,Brighton Road (Race Course),3272,63
-6.17785537098262,53.2603080598428,3998,Brighton Road,3273,63
-6.17420029436189,53.2584904196561,3999,Brighton Road,3274,63
-6.17103765706178,53.2581363300919,4000,Brighton Road,3275,63
-6.17091658266786,53.2571097901755,4001,Carrickmines Tennis Club,3276,63
-6.18204065073073,53.2482197202562,4002,Glenamuck Road,3277,63
-6.18699117159822,53.2449065202736,4003,Glenamuck Cottages,3278,63
-6.19558633875914,53.2397068796977,4004,Cromlech Close,3279,63
-6.19535316081081,53.2377708497209,4005,Glenamuck Road,3280,"44, 63"
-6.19341623752304,53.2357370997062,4006,Enniskerry Road (Ballycorus Rd),3282,"44, 63"
-6.19386160999647,53.2358337297837,4007,Enniskerry Road (Ballycorus Rd),3283,"118, 44, 63"
-6.19644183694515,53.2393153496184,4008,Enniskerry Road (Glenamuck Road),3284,"118, 44, 63"
-6.18714357940793,53.2448459201902,4009,Glenamuck Cottages,3285,63
-6.17106752300069,53.2570851502356,4010,Carrickmines Tennis Club,3289,63
-6.17112983363063,53.2580838097899,4011,Brighton Road,3290,63
-6.17964185886655,53.2616566495951,4012,Brighton Road (Race Course),3291,63
-6.18148583109833,53.2634195403558,4013,Brighton Road (opp Race Course),3292,63
-6.18357196500733,53.266192789871,4014,Foxrock Optical Centre,3293,63
-6.180839022216,53.2673555503757,4015,Westminster Road,3294,63
-6.17818992683292,53.2679532697927,4016,Plunkett Avenue,3295,63
-6.17507793577255,53.2692089797204,4017,Gordon Avenue,3296,63
-6.1730325862795,53.2697079601692,4018,Brynogue,3297,63
-6.16947764761438,53.2693927596317,4019,Saint Brigid's School,3298,63
-6.16853662190006,53.2633471201316,4020,Cornelscourt Hill (Sycamore Drive),3306,63
-6.16633123286707,53.2661894902909,4021,Cornelscourt Hill,3307,63
-6.16587981743021,53.2669285799212,4022,Kerrymount Green,3309,63
-6.19891362316377,53.2425346100479,4023,Church Of Ireland School,3310,44
-6.17005424454995,53.2618603896993,4024,Cornelscourt Hill (Hainault Road),3312,63
-6.20063967358519,53.273884970199,4025,Leopardstown Roundabout,3317,118
-6.19731783670229,53.2797760496996,4026,Brewery Road (Galloping Green),3318,118
-6.19496049797833,53.2819784601142,4027,Brewery Road,3320,118
-6.20038641121416,53.2884781200503,4028,Allen Park Road,3321,"116, 47, 75"
-6.20175100755383,53.2881301898487,4029,Kilmacud Crokes GAA,3322,"116, 47, 75"
-6.14396460034518,53.2761889603834,4030,Sallynoggin Road (Sallynoggin Park),3343,45A
-6.18621137046,53.289899200334,4031,Coppinger Wood,3344,7B
-6.18542243325084,53.289401830358,4032,Coppinger Wood,3345,"46E, 7B"
-6.17325618997856,53.2697383500613,4033,Mart Lane (Westminster Road),3346,63
-6.22588896729908,53.2706680797918,4034,Bracken Brae,3466,44
-6.2229658885843,53.2688448601199,4035,Sandyford Road (Hillcrest Road),3467,44
-6.21619763179982,53.266119199636,4036,Leopardstown Heights,3469,44
-6.21236026817553,53.2635899400178,4037,Kilgobbin Road,3470,44
-6.21134157561749,53.262136529627,4038,Kilgobbin Road,3471,"44, 47"
-6.21195813209038,53.2592155898943,4039,Castle Lodge,3472,"44, 47"
-6.21440423202463,53.2541109498574,4040,Inver House,3473,"44, 47"
-6.21304643803644,53.2525266403023,4041,Enniskerry Road,3474,44
-6.20680636909848,53.2494308196124,4042,Hillside,3475,44
-6.20085701549568,53.2462132303985,4043,Brooklawn House,3476,44
-6.1987891853415,53.2430001204353,4044,Longmeadow,3477,44
